zip,exante_share_baseline,exante_share_alt2,exante_share_alt1
19541,.024032624,.01938789,.018198933
19543,.03502652,.026325757,.018961038
19547,.020212002,.019001598,.018088635
19551,.029951673,.021790778,.020691533
19555,.030847382,.022251915,.021625653
19560,.030837407,.02767029,.03574669
19565,.029833071,.023925608,.020853858
19567,.03416818,.024757154,.024344569
19601,.016917687,.012589021,.012042503
19602,.013449676,.0095760617,.0068684267
19604,.020853925,.015932132,.015027123
19605,.030565312,.025523862,.026414011
19606,.030800803,.02594378,.027656114
19607,.028873717,.025961237,.02636656
19608,.029189449,.022800582,.020730628
19609,.032417879,.029149767,.031777002
19610,.025316138,.01975715,.017267127
19611,.03216869,.026921663,.025884382
19701,.038132533,.027743462,.022832232
19702,.039815396,.02944738,.026141144
19703,.026447082,.021955045,.020434503
19707,.020122685,.014834601,.015789473
19709,.033102065,.025908925,.021600146
19711,.020879705,.018170426,.016973034
19713,.029120648,.023651706,.022338379
19720,.031706806,.027227825,.02470305
19734,.028351344,.023077495,.021524936
19801,.020414982,.017652692,.01569264
19802,.02677759,.025279801,.026447821
19803,.024012882,.020249989,.020603241
19804,.028620105,.02698103,.026468901
19805,.030422831,.027465189,.027351879
19806,.034702189,.030788625,.023494633
19807,.016137607,.011139975,.01241575
19808,.027875094,.02351952,.023100711
19809,.030041253,.025174446,.023106933
19810,.021280801,.018017093,.018947368
19930,.022789679,.017999999,.017382413
19933,.01853052,.021097543,.022832746
19939,.02024796,.022224523,.019714965
19940,.02484283,.021925913,.023613399
19945,.026374655,.022170559,.017759563
19947,.024713797,.022155635,.02078354
19950,.027287293,.023705887,.024289643
19956,.022018358,.020909104,.021499898
19958,.022728018,.020112146,.01756083
19960,.024029408,.025238473,.023993809
19963,.025721982,.022969777,.021627774
19966,.022657771,.020083852,.022210676
19968,.023084408,.022943495,.019622417
19970,.02373275,.019725498,.01475931
19971,.023803921,.01970133,.019224007
19973,.021506559,.020364497,.022624435
19975,.024092928,.01982978,.019209458
19977,.029908612,.02912234,.02931701
20001,.026208095,.025274102,.027847603
20002,.031046892,.025599113,.023729958
20003,.032738276,.026614144,.025204832
20004,.025819147,.050906226,.044679124
20005,.019528888,.027657984,.022164889
20007,.029796066,.023446893,.018921837
20008,.026436942,.019699277,.015788674
20009,.034199663,.027884077,.028011907
20010,.023177741,.019313201,.02100499
20011,.028034799,.021244965,.019782584
20012,.02689722,.020740975,.022396674
20015,.022245668,.016127605,.01248227
20016,.027304184,.023302352,.01936508
20017,.030638097,.023077559,.019259114
20018,.032146953,.023533773,.022096088
20019,.021906907,.019032095,.01828525
20020,.020595171,.016723517,.016466539
20024,.027259881,.024761388,.018820224
20032,.015778476,.014055457,.017648434
20036,.036374256,.03109185,.026759883
20037,.038109642,.028002542,.026331188
20105,.018185312,.04267088,.047796499
20106,.031085966,.01852089,.014256014
20109,.04555019,.036965106,.021826509
20110,.036297947,.03052084,.019610146
20111,.043714952,.031998534,.022682708
20112,.027131371,.017435448,.015135577
20115,.028652955,.019598236,.017028773
20117,.02397492,.019300362,.016967127
20119,.023461904,.019604605,.022547469
20120,.041419946,.031501688,.019943966
20121,.059477478,.043190673,.029301276
20124,.022406748,.015977679,.013371537
20132,.03354435,.018611452,.014722537
20136,.081069298,.043293905,.025636168
20141,.03273746,.023987157,.018702513
20147,.05383382,.034705646,.023437962
20148,.074727125,.036674056,.029467743
20151,.032549556,.024254976,.017086592
20152,.082380146,.040787097,.026335904
20155,.050167531,.032810938,.027865881
20158,.027040768,.016070863,.017790649
20164,.051123071,.036661729,.023467315
20165,.051727459,.032586206,.023735194
20166,.099572599,.047272049,.026773533
20169,.02877759,.02389393,.024813507
20170,.035646554,.025905738,.016485365
20171,.035619941,.023373071,.018193183
20175,.034649439,.027828136,.020751106
20176,.043185152,.02932317,.020801205
20180,.024590077,.017681453,.016532721
20181,.019367535,.016130302,.013282388
20186,.030477982,.023803772,.020163067
20187,.02232527,.016147239,.014611511
20190,.042336378,.033877656,.026374379
20191,.040449265,.031832419,.025450001
20194,.036754135,.028659116,.022164838
20601,.03468347,.029902266,.025054606
20602,.039274454,.037262522,.033498935
20603,.045876063,.036612246,.02748763
20607,.029113894,.024923738,.019081602
20613,.031286102,.02529658,.022267988
20616,.054552417,.03702892,.021733297
20619,.035774488,.028910786,.029846106
20634,.04318231,.034224302,.027290449
20636,.023843538,.020179821,.017859941
20637,.01990404,.015254434,.014925373
20639,.017453743,.015060706,.015586797
20640,.032625962,.031446684,.034185253
20646,.023614664,.021053551,.020027731
20650,.021490941,.019502938,.016257135
20653,.028706569,.026706891,.024480771
20657,.040592421,.033888388,.02691297
20659,.035031982,.023596799,.019557318
20664,.026226012,.023558265,.026695142
20678,.021919686,.020928996,.017272854
20685,.034942243,.022381874,.018643307
20695,.043587975,.033864543,.022501772
20705,.037732825,.027603814,.021696614
20706,.034440853,.026821325,.019674068
20707,.042149846,.034049474,.026320919
20708,.026822399,.01959507,.015601783
20712,.024595898,.016598266,.011476367
20714,.042289797,.036312297,.025179856
20715,.034611199,.026318172,.022931321
20716,.056091093,.037300579,.026313882
20720,.037317399,.030008363,.021947473
20721,.035937265,.025444347,.02129598
20723,.032348424,.026974197,.021714034
20724,.042506289,.033831555,.025056278
20732,.039639518,.028082147,.022305412
20733,.029994156,.024281435,.02059387
20735,.044535149,.029112685,.021871714
20736,.022254834,.014235268,.010597303
20737,.025645718,.024902761,.01933201
20740,.031115776,.025362842,.020466516
20743,.034368612,.031824052,.029379571
20744,.032484125,.025128234,.018554425
20745,.028118221,.021632768,.016719442
20746,.022951741,.022752708,.02064826
20747,.035165995,.030101446,.023664057
20748,.0295335,.025206212,.021760134
20754,.015802894,.013080969,.012784658
20764,.034963425,.031041715,.025052192
20769,.035940811,.023213018,.017221844
20770,.030670054,.026865415,.025542105
20772,.049792089,.033869419,.023873072
20774,.044397961,.032253776,.026823564
20781,.033688899,.026065631,.020960698
20782,.025887189,.021659538,.021907501
20783,.02621104,.022705982,.019138545
20784,.035134535,.029771546,.022302158
20785,.028470295,.028024755,.027895018
20794,.032420255,.025811844,.022256201
20814,.02739886,.020144334,.016357038
20815,.021458879,.015414777,.013819676
20816,.022294022,.015843431,.011782449
20817,.024262648,.01632412,.013308626
20832,.032929655,.020822341,.017995322
20833,.019657113,.012810167,.013018868
20837,.025001779,.017784569,.01425
20841,.074611276,.028162617,.01516184
20850,.035118684,.02471575,.018883916
20851,.03120028,.024779916,.017163105
20852,.030549603,.024534302,.02322996
20853,.025119746,.020615507,.017604604
20854,.015749678,.012056509,.01114645
20855,.019429747,.017748492,.013099596
20866,.044339381,.032972716,.025212871
20871,.027661597,.030295031,.027855899
20872,.025795238,.023068745,.016189717
20874,.054443374,.040047161,.029734334
20876,.045527816,.030758264,.022496417
20877,.025417177,.022156069,.018579341
20878,.033130225,.022981239,.016310859
20879,.036165122,.02958351,.024021512
20882,.019875538,.012922085,.0089777596
20886,.045070779,.036548499,.027220696
20895,.032586552,.022964928,.017727129
20901,.033641148,.024875337,.019437142
20902,.033798601,.026172277,.020570345
20903,.019815665,.01579106,.013755159
20904,.025595,.02045368,.015981341
20905,.020833984,.015818954,.013921114
20906,.033527493,.026329348,.021556458
20910,.022732012,.019165745,.021161925
20912,.023175061,.017870931,.016774194
21001,.023489103,.023702845,.027442146
21009,.044838592,.038683616,.032343004
21012,.031484071,.021902321,.019076923
21013,.017281452,.011734423,.012964563
21014,.028680172,.020839967,.018545752
21015,.023701189,.020966239,.01794377
21017,.052882548,.044899236,.036101084
21029,.031161038,.014614462,.011195996
21030,.017483667,.015690584,.014861995
21032,.024718793,.017043529,.014934759
21035,.012611479,.010508426,.0094562648
21037,.033352472,.024548549,.019661505
21040,.03730334,.032662388,.03005054
21042,.018420715,.013912146,.012223274
21043,.034153368,.02363514,.019504029
21044,.02903676,.023282882,.020232676
21045,.034327887,.027815217,.021772346
21046,.038453855,.027346874,.022837568
21047,.014659026,.013254442,.01508996
21048,.019831199,.013961668,.013154501
21050,.026229274,.018952779,.01558725
21054,.020603068,.017964514,.017444219
21057,.021427229,.013706962,.014373717
21060,.03341404,.028129067,.024169501
21061,.028292006,.023974475,.021452533
21074,.025482811,.023578577,.021731054
21075,.040950414,.032670818,.032687049
21076,.03465531,.027260464,.026488395
21078,.025273453,.020910608,.020827997
21084,.015624554,.012844215,.013070725
21085,.029530298,.023240255,.019766551
21087,.010319153,.013383709,.013255814
21090,.029499149,.019797858,.016652433
21093,.024981759,.02009947,.020047965
21102,.022610024,.018804964,.016997168
21104,.015759675,.012602138,.0097806761
21108,.0252776,.018219884,.0165764
21111,.018027179,.011944111,.010860484
21113,.056126639,.042397961,.029789871
21114,.040206388,.033965319,.026800472
21117,.039598547,.030336192,.022709128
21120,.014743753,.01281397,.01319677
21122,.032448307,.025245616,.020413104
21128,.042381819,.031348575,.025783734
21131,.013568334,.011200238,.0095918747
21133,.042243611,.029422751,.023907667
21136,.032584801,.025028441,.021203134
21140,.023692863,.017222596,.013572854
21144,.034883179,.024422856,.018220741
21146,.020205436,.015014115,.013334809
21152,.028636521,.022004133,.017133957
21154,.020309389,.015622554,.01407811
21157,.022064114,.01872636,.018112564
21158,.027968381,.022162985,.018880975
21161,.022880716,.016498191,.016245939
21163,.038181067,.023728024,.014317181
21201,.017391747,.014017999,.0073025501
21202,.016930684,.015785825,.015069114
21204,.017128455,.015688231,.016270978
21205,.01992947,.013871226,.012971054
21206,.039444271,.031986784,.029883655
21207,.032569867,.026528765,.022696607
21208,.030859251,.022747852,.019176988
21209,.031379804,.023982346,.021675523
21210,.023778003,.017486492,.012301384
21211,.03973389,.038664564,.036807511
21212,.036439296,.026232256,.024148792
21213,.032331701,.026303951,.025322532
21214,.043526083,.036013857,.031126561
21215,.02925832,.022027673,.01981305
21216,.026801832,.021631794,.020444445
21217,.01801718,.017188109,.016567467
21218,.029883238,.02329432,.021967372
21219,.028323488,.019885164,.017613119
21220,.028659806,.023849506,.024114426
21221,.023690395,.022437781,.020910526
21222,.031310953,.025844207,.025542641
21223,.018721011,.015468268,.017762285
21224,.042013612,.036759153,.034559198
21225,.027834697,.0243438,.022354353
21226,.045461416,.034177572,.028952206
21227,.032018617,.026249936,.026418604
21228,.032321047,.024542646,.021370929
21229,.033759795,.027634729,.029091321
21230,.044984728,.038166322,.034164313
21231,.038549725,.033395845,.027557217
21234,.031232424,.027115343,.02482293
21236,.031161038,.027339626,.02515278
21237,.034561109,.029735859,.024911216
21239,.036477335,.027749507,.023241097
21244,.036188997,.026513547,.021963395
21286,.025882611,.022781128,.020710059
21401,.031249849,.022744074,.018050827
21403,.032177623,.023179134,.020509019
21502,.02705358,.019630732,.01959404
21532,.025067696,.017760631,.02052786
21536,.023055756,.016034292,.014936248
21541,.029302681,.020466322,.012567325
21550,.021655457,.017668266,.018399747
21561,.026498597,.014948984,.013536379
21562,.016231725,.015358955,.015918959
21601,.029059011,.022321511,.020145817
21613,.02336039,.020534372,.019814352
21617,.031115875,.021100691,.018468397
21619,.031358037,.023261186,.017349398
21620,.027678333,.022403918,.021228204
21629,.026254861,.024422012,.02586207
21632,.023988713,.02184687,.023136873
21638,.030495258,.021627145,.017368266
21639,.039769534,.027260041,.024398625
21643,.033926934,.029029852,.029659934
21655,.028591422,.024133092,.023446327
21661,.028823961,.023038605,.024416711
21663,.028652955,.017552467,.014949495
21666,.026865222,.019528776,.016992256
21701,.04044845,.02808612,.024259677
21702,.035397135,.027934011,.023215344
21703,.046582885,.036386494,.027837774
21704,.036794573,.028555727,.022594364
21710,.032562952,.014845449,.01244383
21713,.022728341,.019974014,.021160822
21716,.034410872,.031119162,.021238938
21722,.027406814,.018916018,.016666668
21727,.023179784,.021162307,.018917156
21740,.026446413,.023528054,.021617662
21742,.029130934,.023236997,.02003739
21754,.017763071,.012696941,.0082314201
21755,.019375566,.014944345,.012956725
21758,.030725522,.021078015,.017559795
21769,.019107945,.016006306,.013629666
21771,.022653239,.016674383,.014521002
21773,.027586879,.017230216,.013944757
21774,.042057212,.028903965,.021758957
21776,.025619112,.018671574,.016736401
21783,.028922508,.021303512,.019863237
21784,.024084996,.017782453,.015887814
21787,.030044183,.025350194,.02349689
21788,.027655311,.022256019,.01791296
21793,.025921181,.021506216,.020897267
21795,.03034634,.019547954,.015012255
21797,.015397925,.011707684,.011665586
21801,.025953529,.020442637,.01822241
21804,.027071092,.022899242,.023476547
21811,.031901322,.022582671,.021119121
21817,.022978408,.020562405,.019649334
21826,.021106755,.022506082,.030272787
21830,.037267018,.024742812,.0213628
21842,.031365659,.020131048,.015086719
21851,.024899388,.019758865,.021454843
21853,.026223965,.019871645,.020230068
21863,.03027541,.022087837,.019200992
21875,.031349227,.024858924,.02362949
21901,.031699926,.025701171,.025252525
21903,.027473239,.02584493,.02550889
21904,.022966869,.016584748,.013449023
21911,.026304012,.020735323,.015640005
21919,.024458475,.021985816,.018705763
21921,.03087737,.023717904,.022618776
22003,.026210032,.022776365,.018082585
22015,.033861768,.025433734,.018318679
22026,.046808854,.038203504,.022272987
22030,.027121142,.023933642,.018390663
22031,.029793665,.022536717,.019113189
22032,.02638711,.020342138,.01673276
22033,.046002679,.033720478,.028198021
22039,.011608051,.0090603968,.0081543503
22041,.028270967,.025127398,.019376736
22042,.035044376,.027942544,.020388614
22043,.029598789,.023747377,.019109078
22044,.023034727,.022253592,.018142754
22046,.029742669,.022806857,.019715121
22066,.016179727,.010695187,.0078284265
22079,.048342142,.035288312,.021761237
22101,.018977374,.015486844,.014142428
22102,.025149927,.023088461,.016268261
22124,.027180606,.020114303,.023061471
22150,.031160608,.02480148,.01894629
22151,.03204415,.02410234,.019390581
22152,.038091373,.029465906,.022445394
22153,.033837244,.025469402,.01953266
22172,.023429425,.022156943,.018656716
22180,.02946439,.022293601,.017683079
22181,.02392531,.019446891,.017360101
22182,.024044162,.015860654,.012983947
22191,.034435745,.034015678,.033023447
22192,.040949553,.036105689,.023623828
